date,temp_c,pressure,light_lux,rain_rate,humidity,wind_speed,cloud_info,month,dayofweek,temp_c_lag1,pressure_lag1,light_lux_lag1,rain_rate_lag1,humidity_lag1,wind_speed_lag1,target_cloud,target_y
2024-10-28,28.577157894736843,996.4611831578947,9923.605263157895,0.0,54.95263157894737,0.0007894736842105263,dim,10,0,29.10528795811518,996.8202523560209,9417.623036649215,0.0,55.3161780104712,0.000418848167539267,dim,2
2024-10-29,29.185156250000002,997.4025598958333,10350.354166666666,0.0,55.47890625,0.0007291666666666667,dim,10,1,28.577157894736843,996.4611831578947,9923.605263157895,0.0,54.95263157894737,0.0007894736842105263,dim,2
2024-10-30,28.567860696517414,998.1843223880596,10312.676616915423,0.0,55.83880597014925,0.0006965174129353234,dim,10,2,29.185156250000002,997.4025598958333,10350.354166666666,0.0,55.47890625,0.0007291666666666667,dim,2
2024-10-31,29.67109375,999.259834375,12131.817708333334,0.0,60.40732984293194,0.0004166666666666667,dim,10,3,28.567860696517414,998.1843223880596,10312.676616915423,0.0,55.83880597014925,0.0006965174129353234,bright,0
2024-11-03,26.074791666666666,1011.6403979166666,11137.25,0.0,58.193645833333335,0.0,bright,11,6,29.67109375,999.259834375,12131.817708333334,0.0,60.40732984293194,0.0004166666666666667,bright,0
2024-11-04,31.74581699346405,1001.0431392156862,8467.83660130719,0.8651098039215686,47.82673202614379,0.09843137254901961,bright,11,0,26.074791666666666,1011.6403979166666,11137.25,0.0,58.193645833333335,0.0,bright,0
2024-11-05,26.154842105263157,1005.7570115789474,9496.347368421053,0.0,59.01105263157895,0.0,bright,11,1,31.74581699346405,1001.0431392156862,8467.83660130719,0.8651098039215686,47.82673202614379,0.09843137254901961,bright,0
2024-11-06,26.25263157894737,1001.96004,9880.168421052631,0.0,55.42368421052632,0.0,bright,11,2,26.154842105263157,1005.7570115789474,9496.347368421053,0.0,59.01105263157895,0.0,dim,2
2024-11-07,28.49956790123457,996.8738419753087,9810.506172839507,16.62871790123457,56.18216049382716,0.02925925925925926,dim,11,3,26.25263157894737,1001.96004,9880.168421052631,0.0,55.42368421052632,0.0,dim,2
2024-11-08,29.051052631578948,1001.8078494736842,13488.2,0.0,62.52242105263158,0.0,dim,11,4,28.49956790123457,996.8738419753087,9810.506172839507,16.62871790123457,56.18216049382716,0.02925925925925926,dark,1
2024-11-09,29.486439790575915,997.2873214659685,12004.214659685864,0.0,54.18476439790577,0.1550261780104712,dark,11,5,29.051052631578948,1001.8078494736842,13488.2,0.0,62.52242105263158,0.0,bright,0
2024-11-10,26.380315789473684,1004.4054042105263,6482.852631578948,0.0,60.520526315789475,0.0,bright,11,6,29.486439790575915,997.2873214659685,12004.214659685864,0.0,54.18476439790577,0.1550261780104712,dim,2
2024-11-11,28.303243243243244,1000.417133108108,9598.5,0.0,53.931554054054054,0.0006081081081081081,dim,11,0,26.380315789473684,1004.4054042105263,6482.852631578948,0.0,60.520526315789475,0.0,bright,0
2024-11-12,27.90963855421687,1000.6110861445783,9119.307228915663,0.0,58.94584337349398,0.0007228915662650603,bright,11,1,28.303243243243244,1000.417133108108,9598.5,0.0,53.931554054054054,0.0006081081081081081,dim,2
2024-11-13,28.25785340314136,997.8742958115184,10808.413612565446,0.0,58.85115183246073,0.0010471204188481676,dim,11,2,27.90963855421687,1000.6110861445783,9119.307228915663,0.0,58.94584337349398,0.0007228915662650603,dim,2
2024-11-14,28.008010471204187,999.357535078534,10731.214659685864,0.0,61.89513089005235,0.0009424083769633508,dim,11,3,28.25785340314136,997.8742958115184,10808.413612565446,0.0,58.85115183246073,0.0010471204188481676,dim,2
2024-11-15,27.513886010362697,999.8968616580311,10520.455958549222,0.0,62.531088082901555,0.0006735751295336787,dim,11,4,28.008010471204187,999.357535078534,10731.214659685864,0.0,61.89513089005235,0.0009424083769633508,dim,2
2024-11-16,27.330052356020943,999.5857366492147,9962.392670157067,0.0,64.56125654450263,0.001256544502617801,dim,11,5,27.513886010362697,999.8968616580311,10520.455958549222,0.0,62.531088082901555,0.0006735751295336787,dim,2
2024-11-17,27.701052631578946,999.3822473684211,10690.384210526316,0.0,66.39931578947369,0.001,dim,11,6,27.330052356020943,999.5857366492147,9962.392670157067,0.0,64.56125654450263,0.001256544502617801,dim,2
2024-11-18,27.54051020408163,1000.2227892857143,9858.826530612245,0.0,60.60482051282052,0.0010714285714285715,dim,11,0,27.701052631578946,999.3822473684211,10690.384210526316,0.0,66.39931578947369,0.001,dim,2
2024-11-19,27.746968085106385,1000.8225579787234,9591.239361702128,0.0,58.220265957446806,0.0009574468085106382,dim,11,1,27.54051020408163,1000.2227892857143,9858.826530612245,0.0,60.60482051282052,0.0010714285714285715,bright,0
2024-11-20,27.29621761658031,1000.4648212435233,8463.777202072539,0.0,56.14730569948187,0.0010362694300518134,bright,11,2,27.746968085106385,1000.8225579787234,9591.239361702128,0.0,58.220265957446806,0.0009574468085106382,bright,0
2024-11-21,26.907916666666665,1000.3108494791667,7855.796875,0.0,57.665625,0.0007812499999999999,bright,11,3,27.29621761658031,1000.4648212435233,8463.777202072539,0.0,56.14730569948187,0.0010362694300518134,dark,1
2024-11-22,28.33900900900901,994.2727144144144,9388.549549549549,0.0,56.434954954954954,0.0016216216216216215,dark,11,4,26.907916666666665,1000.3108494791667,7855.796875,0.0,57.665625,0.0007812499999999999,dark,1
2024-11-23,28.777319587628867,992.8423206185568,10453.721649484536,0.0,54.87237113402062,0.0023711340206185568,dark,11,5,28.33900900900901,994.2727144144144,9388.549549549549,0.0,56.434954954954954,0.0016216216216216215,dark,1
2024-11-24,28.887708333333332,992.8213104166666,10401.614583333334,0.0,55.89427083333334,0.001979166666666667,dark,11,6,28.777319587628867,992.8423206185568,10453.721649484536,0.0,54.87237113402062,0.0023711340206185568,dim,2
2024-11-25,28.960416666666664,991.859378125,9526.5625,0.0,55.130625,0.001979166666666667,dim,11,0,28.887708333333332,992.8213104166666,10401.614583333334,0.0,55.89427083333334,0.001979166666666667,dim,2
2024-11-26,27.54268456375839,996.3226718120807,9692.644295302014,0.0,58.737583892617444,0.0010738255033557048,dim,11,1,28.960416666666664,991.859378125,9526.5625,0.0,55.130625,0.001979166666666667,dim,2
2024-11-27,26.908593749999998,997.3018270833333,10154.328125,0.0,59.236614583333335,0.0011458333333333333,dim,11,2,27.54268456375839,996.3226718120807,9692.644295302014,0.0,58.737583892617444,0.0010738255033557048,dim,2
2024-11-28,26.972827225130892,996.4048890052355,10064.71727748691,0.0,53.97361256544502,0.0007853403141361256,dim,11,3,26.908593749999998,997.3018270833333,10154.328125,0.0,59.236614583333335,0.0011458333333333333,dim,2
2024-11-29,26.88026041666667,996.1028796874999,10555.28125,0.0,58.3121875,0.0008333333333333334,dim,11,4,26.972827225130892,996.4048890052355,10064.71727748691,0.0,53.97361256544502,0.0007853403141361256,dim,2
2024-11-30,26.709214659685863,992.548222513089,12623.10994764398,0.0,66.78463157894737,0.001099476439790576,dim,11,5,26.88026041666667,996.1028796874999,10555.28125,0.0,58.3121875,0.0008333333333333334,bright,0
2024-12-03,26.078842105263156,1010.4555631578947,5580.357894736842,0.0,52.35452631578948,0.0,bright,12,1,26.709214659685863,992.548222513089,12623.10994764398,0.0,66.78463157894737,0.001099476439790576,bright,0
2024-12-04,31.13774869109948,999.5953717277487,8569.272251308901,1.6727434554973821,55.35670157068063,0.11172774869109947,bright,12,2,26.078842105263156,1010.4555631578947,5580.357894736842,0.0,52.35452631578948,0.0,bright,0
